title|link|summary|published|id
PA House Journal for June 14, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210614.pdf|Transcripts of House Floor Actions for June 14, 2021|Mon, 27 Sep 2021 16:23:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210614.pdf20210927122300
PA House Journal for June 15, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210615.pdf|Transcripts of House Floor Actions for June 15, 2021|Mon, 04 Oct 2021 15:40:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210615.pdf20211004114000
PA House Journal for June 16, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210616.pdf|Transcripts of House Floor Actions for June 16, 2021|Mon, 25 Oct 2021 16:36:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210616.pdf20211025123600
PA House Journal for June 21, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210621.pdf|Transcripts of House Floor Actions for June 21, 2021|Mon, 25 Oct 2021 16:37:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210621.pdf20211025123700
PA House Journal for June 22, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210622.pdf|Transcripts of House Floor Actions for June 22, 2021|Mon, 25 Oct 2021 16:37:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210622.pdf20211025123700
PA House Journal for June 23, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210623.pdf|Transcripts of House Floor Actions for June 23, 2021|Tue, 09 Nov 2021 16:01:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210623.pdf20211109110100
PA House Journal for June 24, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210624.pdf|Transcripts of House Floor Actions for June 24, 2021|Tue, 09 Nov 2021 16:02:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210624.pdf20211109110200
PA House Journal for June 25, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210625.pdf|Transcripts of House Floor Actions for June 25, 2021|Tue, 09 Nov 2021 16:02:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210625.pdf20211109110200
PA House Journal for September 15, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210915.pdf|Transcripts of House Floor Actions for September 15, 2021|Mon, 15 Nov 2021 19:09:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210915.pdf20211115020900
PA House Journal for September 20, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210920.pdf|Transcripts of House Floor Actions for September 20, 2021|Mon, 15 Nov 2021 19:09:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210920.pdf20211115020900
